,Rating,Reviews
3322,5.0,Good to use and comfortable product. Just noise cancelation is wort very bad. Battry backup sufficient for whole day in one hour charging.
3323,4.0,"Writing this review after used 3 months. Sound quality with bass is good. I use it 3 to 5 times a day 10 to 20 mints on average on each time. Though the battery backup comes for 2 days.

But there would be a signal problem when the distance crossed b/w mobile and headphones."
3324,5.0,"Overall performance is best but bass sound is quit lower than wired headstones or boat rockerz 400

If you are going for enjoying DJ bass and hd sound then go for boat rockerz 400.."
3325,4.0,"Overall a good product, value for money, connectivity not an issue ,battery life is decent."
3326,5.0,In love with boat speakers they are a steal in this price range awesome bass and sounds. I use it 3 days without charge do I have to say more .
3327,4.0,"Overall, amazing earphones by Boat. Was skeptical at first, but I have now owned it for 2 months. Happy about it.

My only issue would be the part around the neck. Gets uncomfortable and irritating in humid climates."
3328,5.0,Blue tooth connection is not fast. Battery is excellent. Worth the price for less than 1k in offer. Mic quality is good. Its weight is very less and dont feel it when you wear it.
3329,5.0,Nice built and make. Good looking. Trendy. Stylish. Available at a very good price.
3330,5.0,"Very good sound quality, value for money, good base, noise cancellation is also good, built quality is also good"
3331,2.0,"received today..Sound is ok , but mic is not working.
on call , me and other person on call can not hear each other.
registered compain on boat website...let us see if resolves or not,
otherwise will return.."
3332,4.0,"Music - It has amazing bass quality. Very clear sound. Completely omits external sound. Impressed with Sound quality.
Calls - slight disappointed with the call quality. Does not cancel background noise. Other person on call can hear all type of background sounds."
3333,5.0,"Sound quality far better in this price range (I bought it for Rs 999, during great India. Sale ). Very convenient to use and lay easily on neck. Battery life is not yet evaluate d precisely, but still it is not down after 5 + hours. I just got it today and charged for an hour even it was charged."
3334,3.0,I got the product replaced as the first one was not working properly. But even the replaced product has come with opened seal. So I'll test it for few days and then decide whether I'll be using it or not. I've also logged my feedback to Amazon.
3335,5.0,Occasional bluetooth connectivity loss in a crowded train in Mumbai. Battery shows visual indication of 20% charge but is lower so device informs low battery and switches off. Overall totally worth a purchase. Great product for the price point.
3336,5.0,Only one problem is there when someone called me they can hear clear noise of my surroundings.they complain about that nd insist to talk without earphone so it's a very very very big issue with this earphone.. Otherwise it's ok.. You can buy it
3337,2.0,"Sound breaks at times, seems issue with loose bluetooth connection or quality of this earphone.

Baas effect is poor. Most of times it outpowers voice inside music and you cannot hear words. Boat needs to work a lot on this."
3338,4.0,I used for an... 20-25 days.... This has an some connecting problem... After connecting...the sound quality will be changes.. too verryy very poor....after restarting the phone and .. ONING AND OFFING the Bluetooth earphones....then it will be works..good
3339,5.0,"Bass is nice and sound quality also very Nice... Battery performance is very good...
I like it..."
3340,5.0,Working Excellent this head phone and I love to hear music in this head phone. Budget friendly headphone..
3341,2.0,"unnecessary product with unnecessary bass, sound, size built quality seems nice but not worth of any penny. Boat rockers 400 are better option than this. I used them and they are very nice after been used for 2 years. Please donot buy it even in sale!!!!!"
3342,1.0,"Not meeting expectation, sound quality is not good and mainly the distance it can cover is hardly 5 meters"
3343,3.0,"It is not that good. I bought this earphone specially for PUBG. There is a sound delay of 0.5 second. You will feel it when you play PUBG or play a video.
You will not like this earphone if I want to use this while playing PUBG.
Build quality and sound is good."
3344,5.0,"The product is really good.
Sound quality and noise cancellation is also good.
Great product to gift your close ones 😊👍"
3345,5.0,"Very good product sound quality is very good, bass quality like that feel you listening DJ, Connectivity also good, styles look make a good personality over all 10 out of 10
But we miss only one thing carying case not provided by Boat."
3346,1.0,Not good quality not working forward and rivasde song .The sound quality average Battery life is also 3 4 hours full volume It's create pain in here after wearing 5 minutes Why is it so I suggest not to buy this product
3347,5.0,"Compact, handy yet powerful. Very effective as I used it mostly at bus and railway stations with minimum outside noise interference.
First time I went for this brand.
Moreover the ordering and delivery was seamless. Would unhesitatingly recommend."
3348,2.0,"Brought Boat rockers 255....but it's just a price of junk, the connection to phone is just bad, it keep disconnecting. And I have to held the phone between 1 feet radius otherwise it disconnect automatically... Sad that I waste my money on this."
3349,1.0,"Its definitely a good product specially if you get it at a price point of 999/-. But, if your product is damaged,CONGRATS!! NOW only god can help return your product. Boat and their return partner XpressBees are the worst."
3350,3.0,"I have been using heavy Bass headsets. According to its price range, I was expecting decent sound quality but really it sucks and the battery was draining in one hour. I have returned this thing"
3351,5.0,"Can't stop listening music. Lovely base, good sound quality. Better than Leaf. People who love music like will enjoy. Comfortable for ears. Thanks Amazon and boat rockerz 255."
3352,4.0,Good product with good sound. Works well and does cancel noise. The ear plugs could be better though which is the only improvement required.
3353,5.0,"I purchased this in the offer at Rs.899 ;)
The product is good, cheap and durable compared to Samsung Level U and also has water and sweat proof ."
3354,3.0,"After reading all the positive reviews I bought these headphones..
Everyone is saying that the sound quality is very nice..but it's not true..the sound quality is average,just like the 300 rupees sound.
Rest all the things are okay."
3355,2.0,"Battery backup of my earphones suck it just lasts for an hour or so. One minute its 100% and another minute its gone to 5%. Its not expected from a brand like this, sound quality and everything is fine but battery is what bothers me the most!"
3356,1.0,"I don't recommend this product. I was able to use this earpeice only for 4 months and it totally became defected shortly after buying. However, the sound quality is quite okay but if you want to save money then better go for a different brand."
3357,4.0,"Pros
- Battery Life is Good, more than 6hrs on continous use
- Bass, is very good
- Build quality is also very good

Cons
- Treble is not so good, its may be due to bluetooth feature"
3358,3.0,Good produce. But one ear stopped working. Now I am clueless how to avail warrenty.
3359,4.0,Quality and sound OK but Noise cancellation was worst Don't Work Distance in my home
3360,5.0,"Everything is good in this except the battery stand by.. i am charging the device for 8 hrs and in a day the device battery drained, i dont know why ! Can anyone help me out or sort this issue ?

Other than that the product is very useful

Thanks"
3361,1.0,"DUPLICATE. DO NOT BUY. Very Very Very BAD QUALIY. If possible I could have given Minus ratings in Negative. Poor sound quality, Very low sound. Cant hear properly even in Silent places. After uses of 10 days only. Plz dont waste your money on this Duplicate Product."
3362,4.0,"Write review after 20 days usage. Good product. Bluetooth connectivity is fast.
Get 1 to1.5 hours for full charge from 0 to 100%.
Backup is almost 6 hours.
Audio quality is very good.
Built quality is good.
Overall value for money product..."
3363,4.0,"Noise Cancelling and Bass quality is very good. Sound quality is average. Good battery backup. I have had some pain in ear when using continuosly.
Red colour looks like a beast. It's worth a try, you won't regret. Get one ASAP."
3364,5.0,"Great Bluetooth headset at attractive price.
Working fine
Good quality
Good battery life
Easy to carry
This for day to day communication who are mostly spending times on wheel.

Not for music lover"
3365,5.0,"Dear All dont go with others review, buy it and try because everyone have their own demand and no one can complete all. This Bluetooth headphone are very good in sound and bass and good for listening music and watch videos. Good one"
3366,5.0,"Best earphone at this price range,truely worth for money
Good for bass lovers and Edm music playback
I play pubg and lasts almost 6 hrs ahead in continous playback
And it has also power saving mode automatically turns off when not in use."
3367,5.0,"Using it for last 2 months and my experience is -Superb product, good sound quality, good bass. Connects within seconds. Overall value for money."
3368,5.0,"Works fine... Sound clarity and Bluetooth connectivity good

Cons: when battery level reaches 40%, voice command stating that low battery and would go to power off...I don't know I am only facing this issue...

Overall good product..."
3369,3.0,"Good product by Boat. Bass is excellent and sound clarity is very good. Light weight and quite flexible.
The only drawback is the microphone. It captures all the surrounding sound and the receiver can hear all the surrounding except what you speak."
3370,4.0,"Pros
1. Fitting of ear plugs is to good.
2. Magnet on ear plugs is cool for storage.
3. Bluetooth connectivity is great

Cons
1. Poor plastic quality of buttons.
2. Bass effect is average.
3. Packing was very poor."
3371,4.0,"I would like to thank you Amazon for quick delivery product over all boat 255 is great headset for bass lovers . But wire which provided is too long there is no adjustment available . Charging cable too short .
Over all I rate this product 5 out 4 ."
3372,3.0,"For the price point this lives up the expectation but you expect more battery backup from neck band earphones , this gives you roughly 3.5 to 4 hours of usages . Noise cancellation is not effective , people keep on complaining while on call . Build quality is good ."
3373,5.0,Gr8 product I am a music lover so it’s great for me very handy light weight and sound quality is superb gr8noise cancellation deep bass is awesome balance treble and bass effect must buy product battery backup is also gr8 and no connnectivity issue gr8sync
3374,4.0,"Good build quality, good sound quality but not best. you can get these kind of good thing in this less amount which is good and it's worth to buy."
3375,5.0,Awasome product. It has very good sound quality. The first time I bought the BOAT brand otherwise I would always buy JBL brand only. Murchavade better than I thought. Full paisa wasoool!!!!!. Go for it..
3376,2.0,"Review after 45 days of usage : battery drops to 20% directly from 60%, works for 5 more minutes after that and turns off because battery is completely drained out. if you put on charge and connect, suddenly battery percentage jumps to 60%.
other than battery, everything else is good."
3377,1.0,I bought it in July 19 and product stopped working in 6 months. I replaced it under warranty but second one stopped working within 1 month. Now got third one under warranty. Let's see how much it lasts.
3378,4.0,Sound quality is not upto the mark... Noise cancellation is average... Bluetooth connectivity is good when no obstacles..... Battery life is upto 7hours of heavy usage... Works good overall performer...
3379,1.0,"The mic is not good...sound quality is nice.
While using this for calling and gaming the other person can't hear you well since the mic's quality is bad...
I wouldn't recommend this product is you're a gamer..!!"
3380,5.0,"Thats a good product, ton of bass, sound quality is just a bit low as compared other WIRED headphones. Still ignorable, but a Excellent product, fits right in ears, comfortable and light weight. U must buy, u won't regret"
3381,5.0,"Those who are fond of music and entertainment, recommend to choose this product to have seamless joy. Product is good and capable of connecting multi devices at a time that swaps on interrupts. Supports mobile phones, laptops. Worth for cost."
3382,5.0,"Nice comfortable fit.
Bluetooth connectivity is okayish. Should mention that the connection hasn't been seamless and there have been disruptions in these two months.
Sound quality is good. Overall a good product and worth the price."
3383,4.0,At this price range sound quality must be improved... Rest it's definitely a option for budget Bluetooth earphone
3384,5.0,"Very good option for wireless headset. Comes with mic too. It will give you 6hrs of battery life, which is okay.Battery standby time is a week. Sound quality is awesome cancels almost all outside noise. Headset comes with 3 different earbuds also. Overall it is best option for a wireless headset under 1.5k"
3385,1.0,"I tested the same with my another friend who is having the same headset and the audio quality is so good. But in my headset sound quality sucks. The exact problems is when my friend speaks to me , the clarity is not good. It's very annoying. Only sometimes it's gud"
3386,4.0,"According to the price the item is exceptionally good. The sound quality and bass quality is magnificent. But the noise cancellation can be improved. Only drawback is the battery life, but again if compared to the price, what Boat ia providing is unbelievably well."
3387,1.0,"For 20 days it worked fine but I got some problem after that the microphone didn't worked well as it should be, the other person talking to me was unable to hear what I was speaking.
And after that the speaker of left side stoped working.
I want exchange!"
3388,5.0,"You can go for it blindly if you are looking for decent sounds quality with affordable price. At this price range that too for Bluetooth headset, I have no points i can complain about. These are value for money."
3389,5.0,This is the product iam looking for jogging purpose..finally i feel like the bass king sound it genarated..iam loving the product and using it in gym also..very great headphone..it is lightweight and sweatproof.
3390,4.0,"Pesa wasool product... Good Quality with flexible neck band...
After 2 month one side ear phone is not working.. And I Went to the service center and in 5 minutes, they got a new Boat 255 ear phone. I was shockt it's a very good service.. Buy it"
3391,4.0,i buy 3 pcs its good but personally i didn't like though but if you have to travel alot you have to go for it battery life is gud but i am comfortable with the ear ports but my friend used it and they had a good experience with it.
3392,1.0,"Not a durable product. After 5 months of use one of its ear piece deteriorated and sound became extremely low, it almost died. Not expected from this brand!"
3393,1.0,"During calls, both during incoming and outgoing calls the other / receiver end was unable to hear anything from my end. So returned the product to the company. Highly disappointed from this particular products' performance within six weeks of purchase ."
3394,2.0,I brought this product before 3 months back. Now it got damaged. I had have lost the box. How can get my warrant back. I was trying to put it in the BOAT official page but it is asking for invoice number. Where will I get invoice number without the box.
3395,3.0,It is good though it is having a battery backup issue that as soon as it reach to 40% capacity than within next 5-10 mins it gets drained fully. I was surprised so checked with my brother who had also bought the same and he had also faced the same issue
3396,3.0,"Poor service centre facility,
One earplug was not working, I send it to service centre
They stopped picking up calls, it came back after a month
Very dissatisfied with boat
Dissorting sound at back
I will surely not recommend it"
3397,4.0,"Good product.
But as mentioned in the box, all the accessories were missing. Other than the earphone there was no Manual, extra pair of earbuds, usb cable and the warranty card. Really disappointed with Amazon delivery. This shouldn't be happening."
3398,3.0,Decent product for the price. Battery runs out pretty quick not for full day use.
3399,4.0,"I have 3 items of boat
2 Bluetooth headset
And one headphone
These all stop working and the defect is right side speaker is not working at all I am gonna return these 3 boat headset and never gonna buy it again I have told everyone to buy it bcoz of my good experience but boat broke my trust now"
3400,4.0,Performance wise its fine.. comfort is there but i cant wear it for so long because my ears start paining. Look wise I won't say its damn stylish as it look like in the picture.
3401,2.0,First one i order had connectivity issues so i order a replacement...look at the pictures of replacement product... package looks tampered or used..and the earphones were dirty also
3402,2.0,All is well but the main feature bluetooth connectivity is not working properly. It works within only 2 feet distance.
3403,4.0,"When using my headset when calling, all of them tell me they are unable to hear my voice clearly as there is some kind of disturbance."
3404,5.0,Some ppl may think the bass is high but my overall experience with the product is more than i expected. Battery life and the durability is also very much impressive. Similar to Samsung level U but best than that the flexible band is very comfortable. my score 5/5
3405,5.0,"Basically I am music lover. Upto my knowledge it's an extra ordinary product. Sound is good. Bass is superb. 90 min to take full charge.
7 hrs to discharge if we use continuously.
Now I am a fan of boat and Amazon. Go for it. No need to think"
3406,2.0,"Hello.. this is Rakesh
I purchased boat rockerz255
In august... its was worked good till nov 10
Suddenly left ear in working only one right ear is working... it has one year manufacturing warranty pls help me to find out coustmer care service center.."
3407,4.0,"I ve been a constant fan of Boat products and LL their products have been top quality. The battery backup is really good and the sound, no disappointment with that. A big fan of their bass tech. Overall loved it."
3408,1.0,This product is not working properly. When using voice not hear properly.it's battery discharge with in few minutes of usage. I expected more from this product. But unfortunately now I couldn't use this product. Can you refund my money by return this product ?
3409,2.0,Use less. Noise cancelation very bad. Mice is also not good. Fit is also not good
3410,5.0,"The product is good, bass is nice , noise cancellation is there but not to that extent but for the price you pay that is quite decent (INR 999)
Battery life is also good, the only thing I would have expected is better packing atleast a small case should be provided"
3411,3.0,"This headset only lasted for 4 months after that the ear piece was not working, sobits definitely not for sports use"
3412,5.0,"One of the best product i have seen ever....
Awesome product Everyone must try
Best sound quality, best outlooks, and every thing is best i mean i just don't have words to explain this product....
Very very awesome product...."
3413,1.0,"Not satisfied..
After use of five months one side of headphones was automatically not working properly.. and when i was trying to contact amezon customer care they don't even answer the call. Very disappointed by amezon customer service"
3414,1.0,"I have bought this product on 2nd September. Its been only 2 month and One side of earphones is not working at all, when am trying to raise complain that also not worth. Fooling people by giving 1 year of warranty. Worst experience with Amazon as well boat rockerz"
3415,5.0,Battery life is not as long as expected. Lasts upto 6hrs. Sound quality is very good. Bass and noise cancellations are good. I got it for 899 and i think its a fair deal.
3416,4.0,if its on off for 999 for sure go for it worth the price and does its job pretty well.
3417,4.0,Writing after 10 days of usage. Highly disappointed because this captures surrounding noise very heavily and transfer it to the caller that they receive only 20% of our voice and 80% noise. If it's ok then you can buy it. Otherwise sound quality is good.
3418,4.0,I have been using this product since 6months and i faced not even a single issue but one day my one side of earphones stopped working i claimed the warranty and the boat support team was quite supportive. I must say go for it👍🏻
3419,4.0,Good Choice and reached on time recommended option if u accepted with small form wire setup
3420,5.0,Best earphone in 15k.. i got it in just rs 999.... Go for it. Its bass is awesome super punchy and deep base... Sound quality is preety awesome.. battery back up also awesome... Don't read fake review.Just go for it. Its awesome😍
3421,4.0,this product right here is one of the best bluetooth earpiece under the budget segment.loved the way its build nice and clean.the sound output from this thing will blow your ears and minds for sure.bought it from sale and fully satisfied at this price
3422,1.0,"Though there a icon showing warranty yet I don't get any options to contact Amazon or seller in anyway. Quality perished after 7 months of use.

Amazon choice product are just garbage."
3423,4.0,"Everything Is Well Expect
Mic is poor
Metrial Quality is Not Well
Else Good
Nice For Music , Not For Calling"
3424,5.0,"Kinda good product, but the package was not sealed as if it was second hand or opened and used and then packed again.
But ya the sound quality, bass is better than good...
On full volume it consumed 20% battery in 3.30 hrs"
3425,4.0,Good sound. Very clear and distinct. Noise cancellation is enough for low level noise. High decibel noise can hamper your music experience though. Good at this price. Working for last 3 months seamlessly
3426,1.0,while connected with the phone many times its goes to silent automatically. even sometimes didn't ring while phone need to be ring....also its panic think for ear.... worst product yaaaar
3427,2.0,"Overall good but not recommend for running and aerobic exercise the earbuds just slipped every time,even in gym also."
3428,5.0,"Sound quality....
This product is value for 💰.. nice sound quality.. deep pure bass, betterly balanced not overpowering but enough for a bass headed person.. mids are nice highs are clear and overall well built.. sturdy desingn....
I recommend it🤗"
3429,4.0,"What I like about this is its lightweight. Comfortable in ear. It's range working perfectly in 20 metres.
Now what I think is weak part of the product is sound quality although it is good but not upto the wired one from boat. Also battery life is above average."
3430,5.0,"Noise cancellation was excellent when compared to other products,simply worthy and nice to use by all people"
3431,5.0,"The sound quality is just great. Bass is also quite good. At this price, it is the best in the market"
3432,4.0,Good bass. Treble could be better. It stops external noise to a good extent. Satisfied for this price range.
3433,5.0,Noise cancellation is good while u r on with music it can cut u off from world on high volume...calls work fine too not great noise cancellation here...but good battery life and sound
3434,3.0,Not recommend for long time use. There will be lot of pain in the ear using it for more than a hour.
3435,5.0,Immersive sound quality and noise cancellation is top of the line. Bass is high and the treble is a bit low. Other than that everything is fine
3436,1.0,"The product was working good...until one day it decided to quit it's job of being a earphone. It just took 3 months for the earphones to stop working. Now the manufacturer (boAt)is not taking the complainant ahead, stating that invoice given by Amazon is invalid."
3437,1.0,No value for money. I have claimed warranty twice within 3months of purchase. And each time they took 1 month to repair and return the product. The courier third party assigned by boat is worst. It's no less than headache to claim warranty and deal with all this
3438,4.0,Love the bass...sound quality is good but its an (in ear earphones) so after long usage the ear hurts because of the stiffness of earplug ...other than that ...Boat has never dissapointed me in any of their products
3439,4.0,"Well it's the best wireless earphones with a good price , but with time the battery backup will decrease substantially.
Overall the there should have been a more better battery backup say for up to at least 8 hours"
3440,3.0,Its just fine... Songs will not pause n it'll not go into battery saving mode =>when earbuds are in touched with each other by magnet(if it is happening with me plz lemme know so i can exchange it) ..audio n call quality is ok.. Good for music lovers.. No connectivity issue..
3441,2.0,Unfortunately I feel money wasted as I specifically bought to talk over mobile while working but sometimes its clear & sometimes too much noise comes . Lot of trouble to ear due to that. I bought branded to avoid noise & ear problem. but disappointed.
3442,4.0,"Got it @ ₹899/-. Really feeling happy. Perfect fitting, light weight, though i haven't checked other brands but i think this is the best one for the bass lovers at this affordable price range. Surely recommend for buying"
3443,5.0,Extensively use it while riding. Amazing noise cancelling considering that i am riding with it. my headline says it all. looks neat and for my budget and purpose its more than what i could expect. Boat Rocks!!
3444,4.0,Sound quality is average. Sometimes the bass is on the higher side. Charge drops all of a sudden from 40 to 20 and then it goes off. But consider this option as it is on the budget friendly side. Rating 3.5/5.
3445,3.0,"Noise cancellation is good, and sound quality is good as well, even in calls. But, bass is poor. And battery lasts 3-4 hours max. Have to charge it daily. So if you want good quality earphone for movies and calls go for it and if you want it for bass and good battery life, don't go for it."
3446,5.0,Boat give me a better sound quality in reasonable prices always. I got new boat Bluetooth earphone and it's sound quality is so good at this price. Noice cancilation is better.
3447,1.0,"I bought this headphone 9 months back, it stopped working automatically, now I am trying to connect with boat customer support , their customer number is not working nor their support link. Unreliable product."
3448,3.0,battery life is upto 5hrs to 6 hrs and automatically disconnects and dosnot connet back until turn off power and turn on
3449,4.0,"Noice cancellation is very good.
Good Battry life. boAT having good sound quality in its every product. Prise is little bit higher side. Purchase it during amazon sell only."
3450,1.0,Product's quality is awesome but not durable at all my right side earphone stopped working in just 2 months and i just wanna say dont buy this shit product. Dont go to review of others because they wrote it in just some days use but am reviewing it after proper 2 months use.
3451,5.0,Using the headphones it is really good I like the headphones it has very strong base which is not appropriate for sound quality.
3452,4.0,It's a real good pair of earphones of Bluetooth for the price range that it sells at. Music is loud and clear. Battery backup is very decent. But I wouldn't expect a deafening base at this price range... It's good but not too of the line!!!
3453,4.0,"Treble response is poor, so high frequency sounds like that of cymbal will be muffled, bass is slightly more enhanced but is fine. Mids are quite decent.
Build quality is good and is comfortable to wear.
Battery span is not great but doable."
3454,5.0,Nice Quality
3455,3.0,Apart from the sound quality everything else is good... Sound quality should have been better...
3456,4.0,"Sound quality is excellent for the price.battery life is as stated.it will prove best buy for people on move.phone calls are flawless.sometimes I f mobile is moving ,sound flickers"
3457,5.0,"Good product. Sound effect is fantastic. But during call sometime there is a noise, but that gets okay after sometime. Overall it's a nice product."
3458,5.0,"Everything is nice about these earphones . Probably the best earphones under 2000.
Battery life is excellent"
3459,3.0,"The Bluetooth connection is pretty weak, the headphones keep getting disconnected with the slightest of movement."
3460,4.0,"In my headset one side is not working so i claimed warranty and the boat product using boat support. But , still i didn't received my headset it is nearly taking one month. So, please don't buy the product because the product and the customer support is too bad."
3461,2.0,"It's been 6-7th month form the purchase date, the earphones are stop working, I don't know what happened.
My brother is using the same product from 1-2 years his earphones are working properly.
I want to return the my earphones. As I am afraid of this."
3462,1.0,"I had purchased 2nos for this product,but one is very waste. That means it fully charged[100% battery level showing in my android phone] but leave the charger it will shutdown.So please do the needful replace it and give the details for further warranty process."
3463,1.0,"I got fake and damaged even after replacement
What is this Amazon
I normally used to buy products from u weekely
But this time u failed to give a quality and it's my last time to purchase products from u

I will never buy anything from u"
3464,1.0,"Frequent disconnection and sound cuts whenever placing phone in pocket or when phone is not ia sight of the device, only working when placing the phone very close to device, one of the worst earphones, not able to return since moved abroad right after buying it."
3465,5.0,Bass and sound quality is super . I ordered after viewing that special color .. but in real color is not that much deep .. quite disappointed.
3466,1.0,"Dont buy it i would suggest go for same bugdt different brands but not boat
Only after a month left earbud is gone and became one sided..
Moreover boat support is not even registering it.."
3467,1.0,"Within 6 months from purchase both the speakers of headphone stopped working. The provided customer service is very bad, they are not even attending the phone call, and taking much time to respond after complain lunched. Don't think product is worth of its money"
3468,1.0,It just stopped working after 2weeks. How much ever u charge it up the power never gets on. Donot get cheated on it's a worst product I have seen reveiw but didn't expect as Amazon was always loyal with product for me. But this one is worst. Total waste if money
3469,3.0,"Although music quality good....but built not good. Clips so loose I lost it after 3months. Mic was working good for first 3 months, after that it started behaving abnormally... complain of Buzzing sound from receiver end..,.not what I expected within short time."
3470,5.0,"Very good product as per price range..
Feel like premium one..
Go for this you won't regret, I assure you."
3471,3.0,Product is good . Need some improvement in earbud . Also lenght of cable need to be reduce.seem bulky
3472,1.0,"Worst product don't go for cheap price, within 6 months one side stopped working however I got replacement but guess what new headphones also got the same issue within 3 months.
Now I will go back with jbl hopefully will get some better results."
3473,3.0,"This product is okay and now would like to inform you that it can not charge, which is much within warranty period. Please let me know the procedure to get replacement/repairing.
Submitted for action please.
Thanks & Regards
S.G.KOshti"
3474,2.0,Very uncomfortable in ears! Too high bass... poor noise cancellation which results very bad call experience
3475,4.0,"Sound quality is not up to benchmark that brand given, but as i bought it in 1499/- it good product in the range also ready to rough used, build quality too much good, Baas is loud but whispered when full, 3/5 rating"
3476,4.0,I received it today itself and it works great but when I first try to connect it there is a glitch.. it is not properly connected at first but after few seconds works properly. Don't know if this a product fault or whatever. Should I place this for a replacement
3477,4.0,"Overall Sound Quality is good, Not bad. Bass is more but vocal Sound clearaty is ok ok can be enhance more. Bluetooth connectivity is also good.. Battery back up also good.
Good Headphones value for money.. paisaa wasool..."
3478,5.0,"Value for money product with good sound quality, excellent durability & a convenience to use."
3479,5.0,"Excellent thing
Sound - ⭐⭐⭐⭐⭐
Bass - ⭐⭐⭐⭐⭐
Looks - ⭐⭐⭐⭐⭐
Quality- ⭐⭐⭐⭐⭐
Comfort - ⭐⭐⭐⭐"
3480,4.0,"Not working properly,,,,,, I want to exchange it,,,,,,,, I think piece is defective, so plz replace it"
3481,5.0,Awesome product. Bass amd mixture of treble is perfect . Sweat proof and the best part is that they plug into ur ear well. Thank You boat
3482,4.0,The bass is very good in Boat Rockerz 225 and sound is also good . But the battery is okay and should improve on build quality .
3483,5.0,This is a really great feeling after getting perfect hands-free Bluetooth. It has likely 6 to 7 hr of Battery life when listening songs or having calls. Comfortable after 2 3 hrs of continuous usage. Fits in the ear nicely. 100% value for money product.
3484,5.0,Very good Bluetooth earphones with excellent sound and built quality. Battery life is also good. One thing to notice is that the wire is bit long to my liking. Totally satisfied with my purchase.
3485,3.0,"I Don't think 1490 for this product is good 👎, Weak Bluetooth connection, it's not working properly when i put it in my pocket, buttons working process is to slow..charging icon is also not working properly..but sound quality is great, battery backup is good.."
3486,2.0,"Looking like used product, packing box is fully crushed condition, Original round seal is opened both sides, and covered with external plaster. Working ok but disappointed with product condition surely used one received. requesting for replacement with new one."
3487,4.0,"Awesome bass...for only bass lovers n okok not good for tomuch talking mic is not too good, battery ok ok charging bhi thik hai, Bluetooth range kam hai okok mobile pass me hoga toh hi chalega varna giyooo bacha splash proof ka toh abhi tak aisa kuchh hua nhi"
3488,4.0,Sometimes falls from ear overall good quality but dont compare it with wired bass headphone because Bass not that great
3489,4.0,"My review after using it for 15 days , the product is worth for the money compared to other brands like JBL , Sony etc .
1) Good HD sound quality
2) awesome bass
3) battery backup is just fine gives 6hrs
playback
Overall satisfied..would like to give 4 stars"
3490,2.0,"2 Star
Noise clear it was not to good, I was not happy with this production, I am unable to listen the sound. its too low, can you replace the item, it will be good for me. please reach out to following number. 9972517557 Mahesh Kumar M"
3491,5.0,Nice product. got it for 900 which is value for money for me. very good sound quality but bass is little low for me as compare to mi bluetooth earphones. but best earphones in its price range. battery life is very good.. 1 or 2 day very easily it can live.
3492,4.0,As mentioned every thing is as it is except noise cancellation. Outside noise irritates to the listener so much. Rest is very good.
3493,5.0,"Product has received in time and in good quality , value for money.... Have see too see about battery backup"
3494,1.0,This product is 1st copy because boat rockerz earphone whenever start its sound like boat roakerz 255 but this ear phone doesn't sound like that and bluetooth name also boat rockerz not shows code n the sounds is very low not acceptable from amazon how s like uh sale 1st copy
3495,4.0,"There is no problem with the earphone, but, I have returned the item and gone in for an expensive Sony earphone."
3496,5.0,"I am totally happy to purchase this sound quality goods,product was very nice boat product always good and nice."
3497,1.0,Received parcel in good condition but when open my parcel got something like that is used one and when tried to return they played a game shown as delivered replacement and set all things up. I am using default product as its my need today. 🙁🙁🙁
3498,4.0,"Great deal under 1000
provide great bass but lack in vocal at high pitch,hey what more could you ask for 999
comfort level is at its top class
i bought this after months of reviewing dif brands and this one is the best in this budget"
3499,5.0,One of the best and most convenient earphones I have purchased so far. The sound quality is good. The only issue us the background noise while you take calls. Apart from that it's best. Recommended.
3500,4.0,"I have mi Bluetooth earphone compare to that it's really awesome bass & noise cancellation perfectly work🔥🔥🔥 value for money I buy this product 999 RS ..
Go for it guys ❤️😎"
3501,3.0,I have used both boat rockerz255 and infinity glide N100. I felt sound clarity is much better in infinity glide N100. Boat rockers has more volume levels(only good part). I don't know how people rated boat rockerz over the infinity glide.
3502,3.0,"A very average Bluetooth headset. I don't understand why so much positive reviews. I bought based on review, but it's misleading. My friend bought Boult n found the sound quality slightly better. But this one is a complete waste of money."
3503,3.0,But while driving and or walkiing the sound breaks constantly so I suggest go for a better one.
3504,5.0,"Its a very good product and im totally satisfied.
Good base and light weight.
Using it for almost a month and no issues.
Battery life good. Enough for day on a single charge.
Depends on usage.
Looks good"
3505,1.0,"The device that I had received is not good at connecting to the already paid devices... Must be a defective piece, otherwise it works fine"
3506,1.0,Bluetooth won't work for more than 3 feet. You should always keep your device next to you. Return is not available on this product
3507,2.0,"Pros
Sound quality is very good, decent bass
Connectivity is super

Cons
Build quality is very poor
Always the right side fails
Had to replace it 3 times under warranty.
Boat customer service is poor"
3508,5.0,"It gives you 5 hrs battery life if yoy use it in 70% volume...

I bought it for ₹999.

Sound quality is good bass is loud.

Bluetooth connectivity sometimes suffer.

Overall nice product."
3509,4.0,Sound quality is good but the only problem I have faced till now is noise cancellations. To much background noise is experienced by listener.
3510,4.0,"After few days of usage,I felt like boat is best for the price range they are giving.Audio qulaity & clarity is good.Bass also nice.Charge also stays for long."
3511,3.0,I have ordered 2 boat earphones(bluetooth and wire earphone). Both earphones having same problem they are not fit into ears even tried to change rubber buds as well.
3512,3.0,"After using 4 days.. I have found some cons:
*Previously I am using JBL wired headphone but after using boat found sound quality is not good.
* Battery backup less then 5 hours, not happy with that.
* Only one sided boat pot are working with low sound and voice.
Thank you."
